col0,col1
4232,4232
2214,2214
1802,8403
6903,6903
4819,4819
7361,7361
9327,9327
783,783
4296,4296
9263,9263
5761,5761
2763,2763
757,757
2408,2408
8246,8246
2119,2119
1709,1709
5864,5864
3056,3056
2185,2185
619,619
3504,3504
3634,3709
6461,777
8261,8261
6796,6796
4331,4331
5837,5837
6226,1373
6484,6128
1541,1541
843,1017
5641,5641
8779,8779
6994,6994
5405,7517
6045,6045
3657,3657
9102,9102
3005,3005
7721,7721
6464,6464
8510,8510
3610,3610
3929,3929
1436,1436
9315,9315
5543,2395
1861,5333
6302,9145
3724,3724
5820,8670
6884,6884
6053,6053
237,237
6368,6368
5079,5323
4808,4808
4532,4532
4756,4756
7458,7458
850,850
2840,2840
3046,3046
5299,5299
760,5544
1534,2462
402,402
6087,6087
1333,1333
7456,7456
1146,1146
7366,7366
658,658
4181,4181
1763,1763
3494,3494
1701,1701
1032,1032
7109,426
4751,4751
596,596
9433,9433
1261,1261
426,426
5132,5132
6191,6371
6903,6903
5900,5900
203,8223
1308,5681
4540,4540
3626,3626
7971,4172
4639,6568
6719,6719
5985,9936
1354,1354
6853,6853
7300,7300
582,9057
6870,6870
4739,4739
5919,5919
4088,4088
6511,6511
4336,2841
2261,2261
7720,5345
2955,2955
5510,6333
8174,8174
4525,4525
1788,1788
2471,2471
6319,6319
8086,8086
1111,1111
9376,9376
7403,7403
4066,3451
4337,4337
6338,6338
3320,3320
9226,9226
2630,2630
8899,8899
1842,1842
5086,5086
5587,1910
3467,2594
7606,7606
1674,8491
3034,3034
6901,6901
1883,1883
7409,7409
1078,1078
8104,8104
9893,9893
995,995
3397,3397
4039,2241
1825,2119
1529,1529
908,908
1560,1560
1437,1437
1436,7838
5237,5237
923,314
7817,7817
4664,4664
4991,7478
5012,5012
9499,9499
80,80
9219,9219
6400,6400
858,858
3881,3881
5711,5711
5282,3191
7525,7525
1481,1481
6703,8780
8686,2649
262,262
3575,3575
1736,329
803,5378
7152,7152
2886,2886
5740,7532
4436,4436
7686,7686
160,160
3766,3766
1424,1424
1672,2316
7629,7629
9506,140
3068,3068
754,754
401,3414
8794,8794
1827,1827
9277,9277
7613,4804
1129,1129
8660,8660
6358,6358
4002,4002
4943,4943
3042,3042
8523,8523
5766,5766
4872,5760
7568,7568
411,411
4637,4637
3054,7301
4178,9365
2790,2790
5313,5313
8577,8577
5472,5472
7714,7714
1437,4176
3557,3557
9880,9880
8898,8898
7965,7965
3221,3221
6407,6407
7765,7765
6270,6270
8124,8124
3958,3958
2499,2499
9779,9779
4181,4181
1863,1863
6783,6783
6733,6733
4199,2539
3516,3516
3979,3979
2060,2060
1461,6444
904,3297
2453,2453
7350,7350
6641,6641
1138,1138
4413,4413
3251,3251
7602,5660
7694,7694
1927,1927
4089,4089
4320,7214
612,612
6503,6503
1239,9738
8065,8065
2968,2968
2905,1547
4525,4525
8296,8296
5074,5074
2372,2372
7338,7338
1599,1599
2319,2319
42,42
7457,7457
2910,2910
4790,4790
3661,3661
723,1679
4717,4717
505,505
9131,9131
2335,2335
4471,4146
2245,2245
3698,3698
9773,9773
276,276
3774,3774
575,575
9656,9656
1907,5000
5026,5026
1982,5996
9480,9480
385,7908
7112,7112
1224,2520
4744,4744
8437,8437
9744,9744
5839,5839
3592,318
521,2755
3822,3822
771,771
4821,4821
5353,5353
7243,7874
5396,5396
1530,1530
6853,6853
5416,5416
3950,9137
2469,2469
2049,2542
1330,1330
7538,7538
3751,3751
7702,1046
2552,2552
3642,3748
4483,4483
2357,7822
6590,6590
4674,4674
3111,9429
6873,6873
9952,7065
7957,4858
489,9910
8129,8129
825,825
4674,4674
8368,8368
3534,3534
3201,3201
157,4281
9392,9392
8686,8686
2116,2116
6310,6310
6056,6056
5651,1141
258,258
973,973
6834,6834
3418,3418
115,115
5866,5866
8353,3569
819,819
6201,6201
2257,2257
6523,6523
348,348
319,319
1087,1087
7027,5071
5030,5030
1170,1170
2667,2667
2794,2794
5943,5943
8544,8544
3294,3294
8058,8058
8693,8693
7771,7771
6674,5951
6904,6904
4549,4549
7821,7821
7768,3634
3213,3213
3912,3912
5815,5815
5121,5121
2163,2163
314,8585
7926,7926
3218,3218
3386,5767
7371,7371
8834,8834
847,847
5387,5387
107,416
7092,7092
9350,9350
5632,5632
7343,7343
4461,4461
7611,2738
8108,8108
7231,7231
6793,6793
981,981
893,893
7951,7951
4055,4055
3521,3521
632,632
4353,4353
3760,4950
3490,3490
1579,1579
8335,8335
2575,2575
7934,7934
2418,2418
7539,7539
6851,6851
2721,2721
381,381
8026,8026
6472,6472
1857,1857
4188,4188
6661,8489
2264,2264
1509,1509
5892,5892
1025,1025
2730,2730
5898,5619
4631,4631
7532,7532
2830,2830
2950,2950
9124,9124
2520,2520
1911,7783
3161,3161
1441,1441
4427,4427
3409,3409
5619,5619
4065,4065
2177,2177
8710,8710
6959,1718
8823,8823
5484,5484
753,753
7782,7782
4617,5061
4620,4620
1887,1887
140,140
1021,4620
582,582
7865,7865
745,745
443,443
6422,6422
1089,1089
2491,2491
492,492
7486,7486
8735,1983
1505,1505
426,426
1452,1452
3939,3939
7188,7188
8260,4156
2335,2335
321,321
1686,1686
3935,3935
1320,3990
1135,1827
7150,7150
5160,8043
1643,1643
119,119
5852,2104
4861,4861
6395,6395
278,278
5665,5665
1558,1558
6205,6205
2655,2655
1618,1618
7027,7027
6544,6544
3434,3434
2345,2345
7975,7975
6775,6775
9168,9168
6774,6774
598,598
5399,5399
7553,7553
8933,8933
4231,4231
5306,5306
9363,9363
8938,8938
6531,6531
268,4819
6595,6595
5264,5264
2941,2941
5464,5464
224,2653
6630,6630
2918,2918
5626,5626
2520,2520
711,711
5885,5885
6661,6661
1847,1847
7420,7420
7469,7469
1998,926
9437,9437
3706,480
5981,5981
3196,3196
7488,7488
533,533
8036,8036
5534,5534
1070,1070
3859,3859
4753,4753
4684,4684
5818,5818
9428,9428
6033,8027
4522,6874
1298,1298
1333,840
1200,4554
6946,1588
8895,8895
6112,6112
1027,1027
9609,9609
1699,1699
1430,1430
7677,7677
1227,1227
9555,9555
2830,2830
2205,2205
2772,2772
4460,4460
3181,3181
4019,3707
5432,5432
6855,6855
6133,6133
942,942
7402,7402
143,143
217,217
3123,3123
3024,3024
4588,4588
7260,815
4783,4783
7605,7605
7470,7470
4912,7115
6106,6106
457,457
7370,7370
7193,7193
3445,2570
9146,9146
5136,5136
5199,5199
7308,7308
6585,6585
262,8958
4157,4157
6855,9110
7275,5500
8720,8720
6337,6337
787,7163
8818,8818
4528,4528
6514,6514
4581,4581
7454,7454
7851,7851
5668,5668
3138,3138
713,713
2220,2220
1209,1209
1641,8601
573,573
5007,1833
5216,5216
3626,1770
855,9825
8106,8106
3033,3033
2260,2260
3295,5392
804,804
8800,8800
8446,8446
1767,1767
9933,226
39,1595
2483,2483
5087,5087
567,567
6287,6287
6940,6940
7582,7582
807,807
1349,1349
6807,8671
7286,7286
5357,5357
4597,4597
8038,8038
5640,5640
6595,6595
1245,1245
3541,3541
2695,2695
1707,1707
2338,2792
3384,3145
491,491
3964,3964
341,341
4678,4678
123,123
8997,8997
4382,4382
1175,1175
1835,1835
7358,7358
6250,6250
9193,9193
3466,6858
5697,5697
7970,9341
7936,1396
2873,2873
6276,5157
1980,1980
8248,8248
1988,182
5073,5571
3252,647
4735,4735
115,115
6994,6994
1754,1597
1805,1805
6519,6519
5201,5201
548,548
2638,2638
4748,4748
3867,3867
4088,2325
4125,4125
9611,4078
7603,7603
3762,3762
1078,1078
4842,4842
5086,6682
2695,2695
7709,7096
5513,5513
154,154
5355,5682
2136,2136
1211,1211
813,813
3256,3256
2222,2222
6234,917
8975,8975
2669,2669
1896,6248
3715,3715
6688,2176
4550,4550
5356,5356
3142,3142
7069,1977
693,693
862,862
3479,3479
12,12
8720,8720
429,429
7488,5131
384,9166
3733,3733
4429,4429
3809,3809
1647,1647
6689,3537
2141,2141
3105,3105
5206,5206
4730,4730
8680,8680
3117,3269
6542,6542
7013,8427
9034,9034
1411,1411
355,355
1263,8999
1545,1545
7368,7368
5774,6500
8752,8752
8806,8806
3665,9988
1859,7004
460,460
9466,9466
6884,482
0,2548
4334,4334
4065,4065
3702,3702
9591,9591
5134,5134
7059,4790
148,5732
208,6445
5234,5234
3480,3480
2030,2030
5107,5107
9112,9112
1363,3239
2374,2374
2533,1717
650,650
8784,8784
5283,5283
4717,4717
4706,4706
5939,5939
1069,1069
3648,3648
2773,2773
9965,9965
7345,7345
2638,2638
5430,5430
4321,7095
4489,6291
4056,4056
831,448
8663,8663
9546,9546
5463,5463
2113,2113
4293,4293
8523,8523
2092,476
1041,1041
1215,1215
2761,2761
8459,1285
1517,8555
3275,8160
2078,2078
1751,1751
280,280
8339,8339
1868,1868
9792,9792
1286,1286
8632,8632
1078,1078
4612,3176
5389,5389
3808,9210
8775,8775
7235,7235
588,588
8681,8681
7110,7110
4462,4462
9499,3331
7658,7658
383,383
3711,3711
9724,9724
5971,5971
1998,1998
4,4
4571,2771
9489,9489
2606,2606
1266,1266
1182,1182
2117,2117
7815,7815
4827,4827
5566,5566
7864,7864
3346,3346
363,363
8185,5914
8135,8135
4663,4530
4949,4949
3307,3307
6914,6914
4610,636
2724,2724
1857,1857
1255,1255
7380,4887
4405,4405
7511,7511
2169,9369
7571,7571
2660,2660
3410,3410
7840,7840
9452,9715
3555,3555
2664,2664
3583,3583
5224,5224
2625,2625
6072,6072
2701,2701
7636,7636
2344,2344
4142,5362
1395,1395
7938,7938
8765,8765
6095,6095
2663,2663
8178,8178
6831,2981
7118,7118
2880,2880
5931,5931
1503,1503
4174,4174
172,172
8701,8701
2488,7731
8528,8528
6938,6938
3586,3762
4415,4415
3361,3361
3207,3207
8675,8675
2051,2051
8490,8490
5813,5813
6616,6616
8593,8593
4816,4816
3147,3147
1028,1028
5730,5730
6034,6034
2800,2800
5721,5721
5984,5984
5029,5029
352,352
393,393
2122,8020
5785,5785
3593,7159
1556,2513
2254,7299
1406,1406
326,326
2502,2502
7418,7418
1301,1301
4729,4729
4379,7887
5920,8962
2388,2388
4795,4795
1043,2686
5126,5126
5486,8042
2426,2426
6400,9657
9782,9782
1115,1115
1511,1511
1062,1062
2656,9548
362,362
4250,4250
4937,2201
1666,1666
7599,7599
5878,5878
5621,5621
2603,2603
4822,4822
6571,6571
8345,8345
1003,534
2333,2333
6404,6404
7351,6112
3706,6683
1258,1258
3599,5278
3014,3014
7757,7791
2788,2788
2295,2295
7132,7132
1505,1505
4003,4003
6182,6182
2639,6293
3080,3080
7238,7238
4469,4469
4536,288
8749,8749
5298,5298
3706,954
3912,3912
7999,7999
1028,1028
8111,8111
7202,7202
5946,5946
1410,1410
559,559
1230,5972
1096,1096
274,274
8985,8985
6861,76
5915,5915
2315,2315
7840,7840
5750,5750
6785,2249
2986,2986
5102,319
5135,1542
7230,8432
2451,3107
4636,4636
1254,1254
4957,9789
585,585
54,205
9726,868
2362,2362
985,985
6608,6608
7525,7525
3706,3706
808,808
6147,6147
5157,5157
9044,9044
6257,6257
7134,7134
990,990
5807,5807
1846,1846
8885,8885
3454,3454
5858,5858
4326,4326
5316,5316
117,117
2861,3578
6146,6146
9566,9566
3295,3295
688,688
8140,8140
1753,1753
2902,2902
2953,2953
3764,3764
7363,7363
204,9921
5324,5324
3742,3742
8352,8352
1871,1871
1484,1578
7631,7631
7690,7690
1464,1464
1622,1622
2079,8436
8723,8723
1865,1865
1170,1170
58,58
8861,8861
5612,5178
2997,2997
2317,6228
5618,5618
2463,2463
1808,1808
5037,9988
1012,1012
2423,2423
593,8373
2621,2621
2470,9767
4297,5331
575,575
6553,6553
8428,8428
8427,8427
6000,6000
3616,3616
8930,8930
6017,8226
1466,3154
1336,1336
850,8925
7853,7853
6686,6686
877,877
834,834
30,30
4367,4367
2687,2687
7509,2004
6319,6319
8459,8459
6283,6283
2840,1713
5613,6762
2478,4133
6167,440
7012,7012
2624,2624
5604,3083
7090,7090
8040,7790
1160,5663
6682,6204
230,230
2151,2151
9665,9665
9841,9841
6214,6214
6956,6956
2820,2820
8180,8180
9840,9840
5343,5343
889,889
2363,2363
6278,6278
154,154
7417,7417
3068,3068
8716,5618
8281,8281
3457,3457
8380,8380
2285,2285
6332,3752
3274,3274
5050,5050
1882,1882
8253,168
8214,8214
2991,2991
7774,7774
4703,4703
4246,4246
725,725
3222,3222
1126,1126
2504,2504
7,4066
8159,720
9501,9501
642,642
6358,9916
1227,1227
977,977
8179,8179
5414,5414
2508,2508
7168,7168
1821,1821
5192,8752
6407,6407
7684,7684
1042,1042
7358,7376
6060,6060
1734,1734
8391,8459
5603,2387
1832,1832
6000,6000
1613,1613
4330,4330
9363,9363
5040,5651
7262,7262
1276,1276
4971,4971
6911,6911
6867,6867
283,283
7153,7153
7564,7564
1164,1164
2736,2094
8846,8846
3942,3942
1907,1907
5737,5737
7718,7718
2601,2601
4530,4530
5178,5178
4048,4048
698,698
4492,4492
8021,9209
2589,2589
8937,8937
7872,7872
1487,2988
3656,3604
69,69
5869,5869
2559,219
3742,3742
3309,3309
982,3335
6389,6389
992,992
4159,4159
9301,2944
1011,1011
1952,1952
1558,1558
7154,7154
1749,1749
6037,6037
9820,9820
762,762
461,461
1053,9644
4390,4390
1141,7027
6784,6784
6928,6928
4620,4620
4789,5051
5677,5677
500,500
1574,1574
3414,3414
5891,5891
2796,2796
1055,1055
9248,9248
3182,3182
3655,3655
4263,1632
6663,7441
3125,3125
6064,6064
2525,2525
1430,1430
2528,2528
2607,2607
1147,1147
4631,4229
4985,4985
5630,6509
6435,6435
5335,5335
2634,2634
1476,7675
8755,8755
1969,1969
1504,1559
6351,6351
454,454
6137,6137
8815,8815
1495,1495
4780,4780
2601,2601
6146,6146
802,802
857,857
1986,1986
4583,4583
6081,6081
3537,3537
4122,4122
8352,8352
1615,1615
7552,7552
3601,6441
1889,1889
6080,6080
6864,6864
7483,7483
8127,8127
3261,3261
8730,8730
7006,2882
2593,4818
2098,7519
253,253
2763,2763
1025,1025
8177,8177
2160,2160
8646,8646
8161,8161
6165,5387
4998,4998
6212,6212
5742,5742
7105,7105
283,283
3226,3226
5088,5088
3,5566
6065,6065
9821,9821
1969,1969
7035,5295
2571,2571
6887,6887
8784,6804
9402,9402
1649,2506
7555,7555
7320,7320
6399,6399
189,189
2774,2774
2551,2551
6315,6315
9257,9257
1150,1150
1048,1048
9156,5604
1991,4647
1989,1989
3105,3105
9211,9211
2898,2898
9791,9791
4223,4223
6142,2505
3137,6674
1962,6242
6433,6433
4527,4527
2078,2078
1869,1561
6766,6766
2906,2906
5244,5244
9493,9493
8488,3667
7594,7594
3537,3537
4423,6547
1962,1962
1306,1306
7115,7115
1089,1089
8388,8388
3505,3505
2827,7873
163,163
9251,9251
953,953
5456,5456
915,915
1020,1720
7629,7629
6547,6547
7257,7257
7668,3676
6954,6954
2819,7222
3143,3143
7823,8183
8559,7525
1455,3757
2230,2230
3594,3594
6596,6596
50,6388
1608,1955
4926,4926
6261,6261
4045,4045
9338,9338
1770,4171
721,721
7519,155
8689,2999
6584,6584
2048,5386
3623,3623
1177,5925
1183,1183
101,101
1639,1639
8823,8823
3071,3071
1344,1344
4432,4432
4051,4051
1682,1682
1058,6175
3569,3569
7789,7789
6369,6369
1786,3050
4975,4975
2264,2264
3462,5336
2650,2650
4756,9311
3102,3102
6288,6288
9325,8539
518,518
9587,6585
1180,1263
9920,9920
6833,2807
6997,6997
4535,4535
2425,2425
5951,5951
6757,6757
7155,5044
1909,1909
4249,4249
1454,1454
1750,1750
5631,5631
8103,8103
340,340
1675,1675
9996,5320
1297,1297
9381,9381
7129,7129
896,896
3160,3160
4672,4672
4741,9193
1631,1631
5455,5455
7954,7954
1711,1711
8868,8868
6971,6971
2075,6745
158,158
613,170
5563,5563
6088,6088
8390,7993
8326,8326
4547,9742
4819,4819
4906,4906
2314,2314
6856,6856
5134,6373
4696,8925
4467,4467
7563,7563
2019,9519
938,7794
2521,2521
5922,5922
5690,5690
441,441
4057,4057
1643,1643
9167,3016
7164,7236
5556,5556
5378,5378
1369,1369
2234,3183
1868,1868
6149,6149
8532,8532
4942,4942
7370,7370
3236,747
2199,2199
4795,4795
5832,5832
8062,8062
4500,9674
8667,4573
5552,5552
893,893
4432,2122
4328,4328
8568,8568
2565,2565
6821,6821
1154,1154
3861,3861
881,881
2954,2954
499,499
7153,7153
2245,2245
6218,6218
2553,2038
31,31
4907,4907
906,906
3545,2872
395,395
6257,6257
443,443
6764,6764
7616,7616
1371,1371
5438,876
8929,8929
9920,9920
6929,6929
7687,7687
9464,9464
6275,6275
5550,5550
4271,4271
1915,1915
2178,2178
1661,1661
3930,3930
4746,2267
155,155
7789,7789
7631,7631
671,671
6492,240
3,9951
7941,7941
9355,9355
5780,5780
3697,3697
4999,4999
5582,5179
611,611
192,192
4119,4119
1233,1233
761,761
2558,9349
1571,7193
720,720
4632,4632
891,891
2070,8345
1260,1260
2533,5177
1623,1623
1134,1134
367,367
8662,8662
2843,2843
3263,6342
5824,5824
6826,6826
8542,8542
3465,3465
1108,1108
7373,7373
6225,6225
1862,7347
840,840
4109,4109
8756,9054
5979,5979
9000,5133
1664,1664
6525,6525
9896,9896
8786,8786
1718,1718
6019,6019
6689,6689
2422,2422
5758,5758
285,285
8062,8062
8613,8613
9020,9020
83,3106
3326,3326
7305,7305
4990,4990
4220,4108
2359,2359
2239,2239
438,2213
3411,4118
4401,4386
138,138
1221,1221
4650,4650
1029,1029
2204,2204
1415,1415
3239,3239
3204,3204
68,68
9093,9093
3768,3768
5274,5274
9151,9151
3596,3596
5624,5624
4753,8401
5530,5530
1877,1877
4303,4303
3977,3977
6691,6691
1838,1838
4682,4682
2626,2626
6646,4139
9793,6675
6762,6762
8714,8714
2296,2296
6668,6668
1594,6879
1426,1426
3559,7924
5941,5941
54,54
3059,1411
9906,9906
9052,9052
475,475
2454,2454
5912,5912
34,1182
2950,2950
1854,1854
1643,1643
3705,9860
1078,1078
2,8854
1879,1879
8629,8629
2114,2114
1372,1372
9087,9087
8904,1328
1203,1098
2677,5289
5731,5731
2903,3368
7255,7255
9180,9180
6451,6451
5900,5900
9284,4086
6134,6134
9504,9504
486,486
5595,5595
259,8339
8146,8146
2481,2481
6089,6089
62,62
7560,4206
3476,3476
7977,7977
6423,7741
217,217
567,567
1827,1827
6392,6392
6167,6167
1929,1929
4665,4665
7230,7230
3694,3694
4305,4305
7692,7692
2614,4810
8133,8133
9393,2382
8114,8114
5633,3429
9192,9192
6727,6727
5986,5986
9013,9013
7674,7674
9564,9564
4397,4397
3949,3949
679,679
1065,1065
9157,9157
9836,9836
2627,9655
3593,3593
9302,9302
2636,2636
7617,7617
4154,4154
3595,3595
4887,4887
1659,1659
3287,3287
5583,6775
9843,9843
4210,4210
1076,1076
64,64
2914,2914
3717,3717
9180,2650
5179,5179
5214,5214
5551,5551
797,797
6454,9564
3935,934
5542,5542
632,632
2041,2041
7237,7237
140,140
1846,1846
1832,1832
6276,6276
4182,8540
1639,1639
5845,5845
3895,626
405,405
2545,9929
7371,7371
3767,3767
1200,1200
7830,7830
1401,1401
8561,2953
3878,3878
1903,306
1923,4458
7679,7679
6956,6956
2381,1835
9646,9646
2591,2591
9355,9355
8861,8861
3287,8677
7415,7415
8803,8803
7270,7270
4900,4900
902,902
6495,6495
5840,5840
4199,4199
5587,5587
9332,9332
7297,7297
2284,2284
860,7241
7971,7971
711,867
4102,4102
7127,7127
3044,3044
3889,8163
6391,6391
2360,2360
5912,5912
5150,5150
72,72
1524,1524
1814,1814
3434,3434
1046,3972
1907,1907
1938,726
2426,2426
3024,3469
3656,3656
2022,2022
6516,6516
8771,8771
8430,8430
6154,6154
9595,2216
6653,6653
1830,1830
154,154
9334,9334
2293,2293
477,477
4514,4514
5578,6531
1857,1857
8799,8799
383,383
2142,2142
3073,1690
7060,7060
9006,9006
134,134
2251,6613
8372,8372
6303,6303
6694,7972
3477,718
111,917
8829,8829
5621,5621
4852,4852
1821,1821
1609,1609
1677,148
8671,8671
4008,4008
7720,7720
7694,7694
8736,8736
632,632
3420,3420
681,681
911,5369
5452,5452
2363,5399
9298,9298
2635,2635
5786,5786
693,693
8093,8093
8677,8677
8883,8883
1751,1751
833,833
9466,9466
5188,5188
4945,4945
6862,239
957,957
1289,1289
8585,9711
3009,3009
7388,7388
5425,5425
6776,6776
4490,4490
247,247
2761,2761
1795,308
1817,1817
1423,1423
2554,2436
5707,2366
2745,2745
469,469
2015,1048
2216,853
5913,5913
642,642
2085,2085
2000,2000
4238,3291
4935,4935
2651,2651
815,815
8640,8640
9122,9122
6030,2336
2319,2319
5259,5259
7058,7058
2001,2001
8774,7879
6811,6811
3306,3306
1684,1684
4509,4509
4733,4733
3056,3056
5614,5614
7153,3526
2906,2495
7349,7349
5771,5771
6246,6246
3414,3414
3031,3031
9836,9836
4330,4330
3370,3370
5123,5123
18,18
2565,2565
5079,1463
7227,7227
7736,7736
277,277
1875,1875
8943,8943
3802,3802
1191,1191
4518,4518
1982,1982
1282,1282
7875,7875
1729,1729
9023,9023
6538,6538
5199,5199
1244,4681
5028,5028
1606,1606
8729,4566
6799,6799
5348,5348
1630,1630
9032,9032
1899,1899
7968,9553
1241,1241
2614,2614
3481,3481
7049,7049
6271,6271
6139,6139
3395,6251
2235,2235
3016,4304
9155,9340
1414,1414
8434,898
3184,4930
6611,6611
2798,2798
3978,3978
1002,2385
3955,3955
1924,1924
7489,7489
3485,3485
2180,2180
7084,7084
211,1197
9250,9250
706,5781
6462,6462
5877,5877
1725,1142
2589,2589
7992,7992
3889,3889
2441,2441
1255,1255
3291,3291
1691,9510
4072,4072
5405,5405
6583,6583
3923,3923
1340,1340
2341,2341
5656,5656
7337,2755
3256,3256
6568,6568
7815,7815
824,824
955,955
3703,3703
5378,5378
9013,9013
4426,4426
4364,4364
2834,2829
349,349
6518,6518
7536,7536
2612,2612
4728,4728
8963,5753
4732,4732
5401,5401
3735,3735
3842,3842
8625,8625
6806,6806
7143,7143
500,500
477,5314
3867,974
4952,4952
3526,3526
2570,2570
7426,7426
5586,4272
284,284
3050,3050
4712,1740
786,786
1034,1034
695,695
3906,3906
4392,136
723,723
6628,6628
5605,5605
3149,1504
4961,2049
3553,6770
4423,3611
3560,3560
7438,7438
1814,1814
7420,7420
4760,4760
455,455
5408,5408
7742,7742
2495,2495
4770,4770
223,223
5447,5447
7926,7926
5826,5826
3061,3061
1869,1869
4848,4848
2849,2849
582,6542
4689,4689
5248,5248
2467,2467
4359,1195
438,438
2372,2372
1215,1215
521,521
4232,6821
7654,7654
1131,1131
4247,4247
4673,4673
5236,5236
1228,8437
4621,4621
972,972
8487,2749
1696,1696
2054,3562
2058,2058
7665,7665
2694,2694
8613,3196
631,631
2914,2914
4109,4109
8848,8848
569,569
4745,4745
7375,7375
6062,6062
6606,6606
2749,2749
8657,8657
3588,3588
5181,5181
1904,1904
8219,8219
4729,2920
1051,2425
2238,2238
1232,8916
9042,471
8589,8589
9895,9895
9354,9354
4358,7461
1468,1468
6467,6467
2375,2375
4328,3194
9769,9769
6121,6121
65,65
5527,5527
408,408
9090,9090
7280,7280
492,492
4940,4940
9843,9843
4668,4668
5823,5823
9615,9615
8751,8751
1864,1864
199,1805
9749,9749
7329,7329
8229,8229
8438,8438
963,963
4555,4555
6655,6655
3830,3830
1585,1585
486,486
5574,5574
3454,3454
4549,4549
3110,3110
1720,1720
4210,4210
9513,9513
5776,5776
6519,6519
84,5711
9804,95
1967,1967
2390,2390
7399,9659
2038,1263
5713,5713
1646,1646
949,949
7189,7189
5718,6068
1246,1246
8359,8359
9701,9701
270,270
9777,6358
3398,2738
8097,9909
889,889
5784,5784
8959,3537
4024,7633
4029,4029
6693,6693
7486,7486
1085,1085
3742,3742
17,17
8930,8930
783,783
2039,2039
5579,5579
2759,4210
3204,1569
2716,5014
3194,3194
1861,1861
5589,5155
1011,1011
2666,2666
4878,4878
6688,6688
3657,3657
4808,4808
4696,4696
5942,5942
3844,3844
5594,5594
5230,5230
9087,2919
3150,3150
8706,8706
9281,9281
5391,5391
4328,4328
7464,7464
1371,1371
9098,9098
7708,7708
5958,5483
5476,5476
5902,5902
4623,4623
572,572
8857,8857
4674,4674
5129,9432
5165,5165
6554,6554
6441,1662
1650,1650
5488,5488
6843,6843
7830,7830
1035,1035
4745,4745
3689,3689
5836,5836
5539,5539
1000,1000
1578,1578
7527,7527
1323,6257
1955,1955
1831,1831
4140,4140
7871,1877
1444,1444
2467,2467
4524,4524
4902,4902
6904,6904
5740,5740
2970,8356
5116,5116
622,622
8571,8571
7043,7043
1274,1274
5667,5667
403,1733
1540,1540
9184,9184
1590,1590
9016,9016
1624,1624
2000,2000
4910,5321
2249,2249
2242,2242
3479,3479
3282,3282
4048,4048
6320,8998
6474,6474
5799,5799
2154,2935
7244,7244
2973,2973
617,6828
7008,9082
7928,7928
7396,7396
3705,1806
9950,9950
9708,2585
7563,7563
8834,7034
3037,3037
6577,6577
5886,5886
4230,4230
8369,8369
1874,1874
3223,3223
7480,7480
6734,6734
4844,4844
1622,6788
4872,4872
6145,6145
9912,9912
